"CODIGO CLIENTE";"%SHR GRUPO1 CLIENTE";"%SHR GRUPO 2 CLIENTE";"%SHR GRUPO 3 CLIENTE";"%SHR GRUPO 4 CLIENTE";"%SHR GRUPO 5 CLIENTE"
18026820;0,00;0,00;0,00;0,00;0,00
18026499;0,00;0,00;0,00;0,00;0,00
18025803;0,11;0,67;0,06;0,00;0,00
18025812;0,00;0,00;0,00;0,00;0,00
18025875;0,00;0,00;0,00;0,00;0,00
18025980;0,00;0,00;0,00;0,00;0,00
18025095;0,00;0,00;0,00;0,00;0,00
18025638;0,00;0,00;0,00;0,00;0,00
18024294;0,00;0,00;0,00;0,00;0,00
18024297;0,32;0,24;0,43;0,00;0,62
18023103;0,00;0,00;0,00;0,00;0,00
18023163;0,00;0,00;0,00;0,00;0,00
18023166;0,00;0,00;0,00;0,00;0,00
18023223;0,39;0,00;0,39;0,00;0,00
18023259;0,00;0,00;0,00;0,00;0,00
18023424;0,00;0,00;0,00;0,00;0,00
18023700;0,44;0,33;0,67;0,00;0,00
18023934;0,67;0,67;0,67;0,00;0,00
18023958;0,00;0,00;0,00;0,00;0,00
18024015;0,00;0,00;0,00;0,00;0,00
18021939;0,67;0,67;0,67;0,00;0,00
18021981;0,00;0,00;0,00;0,00;0,00
18022020;0,57;0,33;0,67;0,00;0,47
18022026;0,00;0,00;0,00;0,00;0,00
18022035;0,00;0,00;0,00;0,00;0,00
18020550;0,67;0,67;0,67;0,00;0,00
18020562;0,39;0,67;0,27;0,00;0,00
18018138;0,00;0,00;0,00;0,00;0,00
18018144;0,09;0,31;0,61;0,00;0,02
18017646;0,24;0,00;0,42;0,00;0,10
18017730;0,62;0,67;0,51;0,00;0,57
18017733;0,44;0,40;0,49;0,67;0,29
18017736;0,00;0,00;0,00;0,00;0,00
18017745;0,00;0,00;0,00;0,00;0,00
18017085;0,67;0,67;0,67;0,00;0,00
18016584;0,00;0,00;0,00;0,00;0,00
18016005;0,00;0,00;0,00;0,00;0,00
18015759;0,00;0,00;0,00;0,00;0,00
18015762;0,65;0,67;0,67;0,00;0,37
18015819;0,00;0,00;0,00;0,00;0,00
18014862;0,00;0,00;0,00;0,00;0,00
18014868;0,67;0,67;0,00;0,00;0,00
18014487;0,67;0,00;0,67;0,00;0,00
18014076;0,64;0,67;0,67;0,00;0,32
18014091;0,00;0,00;0,00;0,00;0,00
18013791;0,40;0,67;0,29;0,00;0,00
18013473;0,67;0,00;0,67;0,00;0,00
18013476;0,62;0,67;0,67;0,00;0,43
18013482;0,00;0,00;0,00;0,00;0,00
18013305;0,00;0,00;0,00;0,00;0,00
18012657;0,00;0,00;0,00;0,00;0,00
18012666;0,67;0,00;0,67;0,00;0,00
18012507;0,00;0,00;0,00;0,00;0,00
18012282;0,67;0,67;0,67;0,00;0,00
18011991;0,67;0,67;0,67;0,00;0,00
18011580;0,00;0,00;0,00;0,00;0,00
18011871;0,00;0,00;0,00;0,00;0,00
18011874;0,49;0,67;0,67;0,00;0,13
18011214;0,25;0,33;0,21;0,00;0,18
18011217;0,26;0,46;0,53;0,00;0,10
18011259;0,67;0,00;0,67;0,00;0,00
18010869;0,00;0,00;0,00;0,00;0,00
18010884;0,64;0,67;0,64;0,00;0,37
18010092;0,00;0,00;0,00;0,00;0,00
18010095;0,00;0,00;0,00;0,00;0,00
18010107;0,00;0,00;0,00;0,00;0,00
18010134;0,00;0,00;0,00;0,00;0,00
18010137;0,00;0,00;0,00;0,00;0,00
18010152;0,16;0,10;0,41;0,00;0,14
18010023;0,67;0,67;0,67;0,00;0,67
18010038;0,00;0,00;0,00;0,00;0,00
18009966;0,00;0,00;0,00;0,00;0,00
18009645;0,00;0,00;0,00;0,00;0,00
18009132;0,00;0,00;0,00;0,00;0,00
18009063;0,00;0,00;0,00;0,00;0,00
18009090;0,00;0,00;0,00;0,00;0,00
18009000;0,67;0,67;0,67;0,00;0,67
18009009;0,00;0,00;0,00;0,00;0,00
18009027;0,00;0,00;0,00;0,00;0,00
18008820;0,00;0,00;0,00;0,00;0,00
18008829;0,55;0,67;0,41;0,67;0,44
18008430;0,00;0,00;0,00;0,00;0,00
18008454;0,18;0,22;0,16;0,00;0,00
18008478;0,00;0,00;0,00;0,00;0,00
18008373;0,00;0,00;0,00;0,00;0,00
18008415;0,00;0,00;0,00;0,00;0,00
18008223;0,00;0,00;0,00;0,00;0,00
18008235;0,00;0,00;0,00;0,00;0,00
18008265;0,00;0,00;0,00;0,00;0,00
18008142;0,00;0,00;0,00;0,00;0,00
18007611;0,00;0,00;0,00;0,00;0,00
18007527;0,00;0,00;0,00;0,00;0,00
18007530;0,00;0,00;0,00;0,00;0,00
18007554;0,00;0,00;0,00;0,00;0,00
18007566;0,00;0,00;0,00;0,00;0,00
18007581;0,45;0,67;0,34;0,00;0,00
18007602;0,00;0,00;0,00;0,00;0,00
18007320;0,00;0,00;0,00;0,00;0,00
18007371;0,67;0,67;0,67;0,00;0,00
18007170;0,00;0,00;0,00;0,00;0,00
18007176;0,00;0,00;0,00;0,00;0,00
18007107;0,00;0,00;0,00;0,00;0,00
18006996;0,00;0,00;0,00;0,00;0,00
18006864;0,00;0,00;0,00;0,00;0,00
18006870;0,00;0,00;0,00;0,00;0,00
18006873;0,67;0,67;0,67;0,00;0,00
18006891;0,00;0,00;0,00;0,00;0,00
18006894;0,00;0,00;0,00;0,00;0,00
18006582;0,67;0,67;0,00;0,00;0,00
18006204;0,00;0,00;0,00;0,00;0,00
18006225;0,00;0,00;0,00;0,00;0,00
18006243;0,48;0,36;0,67;0,00;0,67
18006267;0,00;0,00;0,00;0,00;0,00
18006285;0,00;0,00;0,00;0,00;0,00
18006045;0,00;0,00;0,00;0,00;0,00
18005919;0,00;0,00;0,00;0,00;0,00
18005811;0,67;0,67;0,00;0,00;0,00
18005817;0,00;0,00;0,00;0,00;0,00
18005823;0,00;0,00;0,00;0,00;0,00
18005844;0,62;0,67;0,67;0,00;0,39
18005724;0,67;0,67;0,67;0,00;0,00
18005736;0,00;0,00;0,00;0,00;0,00
18005748;0,00;0,00;0,00;0,00;0,00
18005775;0,00;0,00;0,00;0,00;0,00
18005340;0,00;0,00;0,00;0,00;0,00
18005109;0,67;0,00;0,67;0,00;0,00
18005115;0,00;0,00;0,00;0,00;0,00
18005133;0,67;0,00;0,67;0,00;0,00
18005163;0,00;0,00;0,00;0,00;0,00
18005178;0,00;0,00;0,00;0,00;0,00
18005028;0,65;0,67;0,67;0,00;0,53
18004758;0,00;0,00;0,00;0,00;0,00
18004761;0,00;0,00;0,00;0,00;0,00
18004716;0,30;0,52;0,21;0,00;0,00
18004536;0,67;0,67;0,67;0,00;0,00
18004281;0,58;0,44;0,67;0,00;0,67
18004290;0,00;0,00;0,00;0,00;0,00
18004347;0,00;0,00;0,00;0,00;0,00
18004350;0,00;0,00;0,00;0,00;0,00
18004356;0,00;0,00;0,00;0,00;0,00
18004176;0,41;0,67;0,36;0,00;0,18
18004182;0,00;0,00;0,00;0,00;0,00
18003891;0,00;0,00;0,00;0,00;0,00
18003900;0,12;0,06;0,67;0,00;0,16
18003912;0,26;0,00;0,00;0,00;0,26
18003966;0,28;0,38;0,08;0,00;0,67
18003972;0,00;0,00;0,23;0,00;0,67
18003990;0,00;0,00;0,00;0,00;0,00
18004026;0,00;0,00;0,00;0,00;0,00
18004035;0,00;0,00;0,00;0,00;0,00
18003693;0,00;0,00;0,00;0,00;0,00
18003756;0,50;0,47;0,60;0,00;0,24
18003501;0,00;0,00;0,00;0,00;0,00
18003534;0,00;0,00;0,00;0,00;0,00
18003396;0,00;0,00;0,00;0,00;0,00
18003408;0,47;0,00;0,59;0,00;0,37
18003072;0,40;0,00;0,44;0,00;0,18
18003096;0,00;0,00;0,00;0,00;0,00
18003108;0,00;0,00;0,00;0,00;0,00
18003114;0,00;0,00;0,00;0,00;0,00
18003126;0,67;0,67;0,67;0,00;0,67
18003132;0,00;0,00;0,00;0,00;0,00
18003141;0,00;0,00;0,00;0,00;0,00
18002838;0,00;0,00;0,00;0,00;0,00
18002841;0,53;0,40;0,50;0,67;0,00
18002856;0,67;0,67;0,67;0,00;0,00
18002859;0,67;0,00;0,67;0,00;0,00
18002871;0,00;0,00;0,00;0,00;0,00
18002733;0,04;0,04;0,03;0,00;0,37
18002748;0,67;0,67;0,67;0,00;0,67
18002643;0,00;0,00;0,00;0,00;0,00
18002646;0,00;0,00;0,00;0,00;0,00
18002658;0,00;0,00;0,00;0,00;0,00
18002664;0,00;0,00;0,00;0,00;0,00
18002673;0,43;0,48;0,46;0,00;0,20
18002118;0,00;0,00;0,00;0,00;0,00
18001398;0,00;0,00;0,00;0,00;0,00
18001407;0,00;0,00;0,00;0,00;0,00
18001011;0,36;0,00;0,39;0,00;0,18
18001017;0,00;0,00;0,00;0,00;0,00
18001026;0,00;0,00;0,00;0,00;0,00
18001065;0,09;0,00;0,09;0,00;0,00
18001083;0,00;0,00;0,00;0,00;0,00
18001092;0,00;0,00;0,00;0,00;0,00
18001107;0,00;0,00;0,00;0,00;0,00
18000948;0,00;0,00;0,00;0,00;0,00
18000795;0,00;0,00;0,00;0,00;0,00
18000822;0,00;0,00;0,00;0,00;0,00
18000759;0,00;0,00;0,00;0,00;0,00
18000768;0,00;0,00;0,00;0,00;0,00
18000738;0,00;0,00;0,00;0,00;0,00
18000744;0,00;0,00;0,00;0,00;0,00
18000696;0,42;0,31;0,67;0,00;0,00
7153734;0,00;0,00;0,00;0,00;0,00
7153746;0,00;0,00;0,00;0,00;0,00
7153749;0,00;0,00;0,00;0,00;0,00
7153962;0,00;0,00;0,00;0,00;0,00
7154412;0,00;0,00;0,00;0,00;0,00
7153413;0,32;0,31;0,36;0,67;0,59
7153047;0,60;0,00;0,60;0,00;0,00
7152804;0,00;0,00;0,00;0,00;0,00
6039180;0,67;0,00;0,67;0,00;0,00
7152549;0,00;0,00;0,00;0,00;0,00
7152567;0,00;0,00;0,00;0,00;0,00
7152387;0,49;0,33;0,67;0,00;0,54
7152231;0,00;0,00;0,00;0,00;0,00
7151952;0,59;0,52;0,67;0,00;0,67
7151958;0,00;0,00;0,00;0,00;0,00
7151091;0,00;0,00;0,00;0,00;0,00
7151109;0,00;0,00;0,00;0,00;0,00
7151148;0,00;0,00;0,00;0,00;0,00
7151028;0,61;0,67;0,54;0,00;0,49
7151043;0,15;0,13;0,60;0,00;0,14
7151064;0,00;0,00;0,00;0,00;0,00
7151079;0,45;0,37;0,67;0,00;0,67
7150869;0,67;0,67;0,00;0,00;0,00
7150596;0,67;0,67;0,67;0,00;0,00
7150377;0,00;0,00;0,00;0,00;0,00
7150380;0,00;0,00;0,00;0,00;0,00
7149783;0,06;0,06;0,05;0,00;0,00
7149057;0,47;0,00;0,49;0,00;0,38
7149060;0,00;0,00;0,00;0,00;0,00
7149075;0,43;0,00;0,00;0,00;0,43
7149099;0,52;0,53;0,49;0,00;0,50
7148679;0,00;0,00;0,00;0,00;0,00
7148253;0,00;0,00;0,00;0,00;0,00
7147374;0,00;0,00;0,00;0,00;0,00
7147380;0,67;0,67;0,67;0,00;0,67
7147434;0,00;0,00;0,00;0,00;0,00
7147002;0,00;0,00;0,00;0,00;0,00
7146417;0,00;0,00;0,00;0,00;0,00
7146426;0,31;0,21;0,53;0,00;0,20
7146168;0,61;0,67;0,58;0,67;0,43
7145697;0,47;0,00;0,44;0,67;0,00
7145598;0,00;0,00;0,00;0,00;0,00
7145601;0,38;0,67;0,67;0,00;0,09
7145139;0,35;0,33;0,38;0,00;0,37
7145178;0,00;0,00;0,00;0,00;0,00
7145241;0,00;0,00;0,00;0,00;0,00
7145286;0,00;0,00;0,00;0,00;0,00
6259998;0,00;0,00;0,00;0,00;0,00
7145052;0,00;0,00;0,00;0,00;0,00
7145058;0,48;0,48;0,46;0,00;0,00
7145067;0,00;0,00;0,00;0,00;0,00
7144995;0,00;0,00;0,00;0,00;0,00
7144425;0,39;0,67;0,27;0,00;0,00
7144284;0,00;0,00;0,00;0,00;0,00
7144056;0,00;0,00;0,00;0,00;0,00
7143897;0,00;0,00;0,00;0,00;0,00
7143924;0,00;0,00;0,00;0,00;0,00
6129777;0,67;0,67;0,67;0,00;0,00
7143567;0,65;0,67;0,60;0,00;0,53
7143582;0,00;0,00;0,00;0,00;0,00
7143594;0,00;0,00;0,00;0,00;0,00
7143333;0,00;0,00;0,00;0,00;0,00
7143186;0,00;0,00;0,00;0,00;0,00
7143192;0,67;0,67;0,67;0,00;0,00
7142910;0,00;0,00;0,00;0,00;0,00
7141635;0,58;0,56;0,67;0,00;0,60
6136734;0,44;0,67;0,32;0,00;0,00
7140396;0,00;0,00;0,00;0,00;0,00
7140300;0,67;0,67;0,67;0,00;0,00
7140303;0,00;0,00;0,00;0,00;0,00
7140312;0,00;0,00;0,00;0,00;0,00
7139007;0,16;0,09;0,48;0,00;0,26
7139079;0,00;0,00;0,00;0,00;0,00
7139109;0,00;0,00;0,00;0,00;0,00
7138884;0,67;0,67;0,67;0,00;0,00
7138515;0,00;0,00;0,00;0,00;0,00
7137525;0,00;0,00;0,00;0,00;0,00
7137546;0,00;0,00;0,00;0,00;0,00
7137585;0,00;0,00;0,00;0,00;0,00
7136322;0,38;0,33;0,43;0,00;0,53
7136163;0,00;0,00;0,00;0,00;0,00
7135428;0,00;0,00;0,00;0,00;0,00
7135455;0,07;0,06;0,09;0,00;0,00
6058311;0,67;0,67;0,67;0,00;0,00
7132476;0,00;0,00;0,00;0,00;0,00
7132059;0,63;0,67;0,67;0,00;0,26
7132167;0,35;0,33;0,52;0,67;0,07
7131780;0,67;0,00;0,67;0,00;0,00
7131585;0,67;0,67;0,00;0,00;0,00
7131597;0,00;0,00;0,00;0,00;0,00
7131462;0,10;0,67;0,67;0,00;0,01
7130937;0,28;0,18;0,42;0,67;0,21
7131048;0,00;0,00;0,00;0,00;0,00
7131072;0,67;0,00;0,67;0,00;0,00
7131168;0,00;0,00;0,00;0,00;0,00
7131225;0,67;0,67;0,67;0,00;0,00
7130613;0,65;0,67;0,67;0,00;0,39
7130205;0,00;0,00;0,00;0,00;0,00
7130208;0,00;0,00;0,00;0,00;0,00
7130235;0,29;0,00;0,26;0,00;0,53
7130268;0,55;0,00;0,55;0,00;0,60
7130298;0,00;0,00;0,00;0,00;0,00
7130307;0,00;0,00;0,00;0,00;0,00
7130334;0,00;0,00;0,00;0,00;0,00
7130370;0,00;0,00;0,00;0,00;0,00
7130145;0,00;0,00;0,00;0,00;0,00
7129863;0,00;0,00;0,00;0,00;0,00
7129866;0,67;0,67;0,67;0,00;0,00
7129275;0,67;0,67;0,67;0,00;0,00
7129290;0,00;0,00;0,00;0,00;0,00
7129260;0,14;0,10;0,40;0,00;0,03
7127052;0,00;0,00;0,00;0,00;0,00
7127055;0,00;0,00;0,00;0,00;0,00
7126911;0,43;0,00;0,41;0,00;0,53
6869004;0,00;0,00;0,00;0,00;0,00
7125042;0,00;0,00;0,00;0,00;0,00
7125051;0,06;0,04;0,17;0,00;0,01
7125168;0,67;0,67;0,67;0,00;0,00
7124442;0,67;0,00;0,67;0,00;0,00
7124160;0,00;0,00;0,00;0,00;0,00
7123665;0,67;0,00;0,67;0,00;0,00
7122729;0,00;0,00;0,00;0,00;0,00
7122297;0,00;0,00;0,00;0,00;0,00
7122303;0,00;0,00;0,00;0,00;0,00
7121892;0,67;0,67;0,67;0,00;0,00
7121913;0,00;0,00;0,00;0,00;0,00
7122108;0,00;0,00;0,00;0,00;0,00
6130695;0,00;0,00;0,00;0,00;0,00
7121448;0,49;0,48;0,51;0,00;0,00
7120995;0,18;0,27;0,59;0,00;0,03
7121001;0,00;0,00;0,00;0,00;0,00
7121022;0,00;0,00;0,00;0,00;0,00
7121040;0,61;0,67;0,00;0,00;0,49
6073971;0,00;0,00;0,00;0,00;0,00
7119414;0,67;0,00;0,67;0,00;0,00
7119210;0,00;0,00;0,00;0,00;0,00
7118889;0,67;0,00;0,67;0,00;0,00
7118916;0,00;0,00;0,00;0,00;0,00
7118211;0,00;0,00;0,00;0,00;0,00
7117851;0,00;0,00;0,00;0,00;0,00
7117875;0,67;0,67;0,67;0,00;0,67
7117881;0,60;0,55;0,67;0,00;0,00
7117890;0,00;0,00;0,00;0,00;0,00
7117065;0,00;0,00;0,00;0,00;0,00
7115925;0,43;0,50;0,43;0,00;0,16
7115694;0,00;0,00;0,00;0,00;0,00
7114971;0,08;0,67;0,04;0,00;0,67
7114980;0,00;0,00;0,00;0,00;0,00
7114989;0,00;0,00;0,00;0,00;0,00
7114104;0,00;0,00;0,00;0,00;0,00
7114116;0,00;0,00;0,00;0,00;0,00
7113561;0,00;0,00;0,00;0,00;0,00
7113612;0,00;0,00;0,00;0,00;0,00
6310554;0,20;0,13;0,67;0,00;0,11
7112925;0,48;0,52;0,67;0,00;0,18
7112940;0,00;0,00;0,00;0,00;0,00
7112640;0,00;0,00;0,00;0,00;0,00
7112646;0,00;0,00;0,00;0,00;0,00
7112133;0,00;0,00;0,00;0,00;0,00
7111836;0,00;0,00;0,00;0,00;0,00
7111443;0,00;0,00;0,00;0,00;0,00
7111101;0,00;0,00;0,00;0,00;0,00
7111137;0,67;0,00;0,67;0,00;0,00
7111143;0,00;0,00;0,00;0,00;0,00
7110594;0,00;0,00;0,00;0,00;0,00
7110630;0,00;0,00;0,00;0,00;0,00
7109652;0,00;0,00;0,00;0,00;0,00
7109352;0,00;0,00;0,00;0,00;0,00
7108824;0,00;0,00;0,00;0,00;0,00
7108851;0,00;0,00;0,00;0,00;0,00
7107927;0,00;0,00;0,00;0,00;0,00
7107069;0,00;0,00;0,00;0,00;0,00
7107081;0,00;0,00;0,00;0,00;0,00
7106694;0,00;0,00;0,00;0,00;0,00
6324054;0,00;0,00;0,00;0,00;0,00
7106316;0,67;0,00;0,67;0,00;0,00
7105821;0,67;0,67;0,67;0,67;0,67
6064629;0,00;0,00;0,00;0,00;0,00
6129759;0,67;0,00;0,67;0,00;0,00
6170169;0,35;0,22;0,67;0,00;0,00
6298551;0,00;0,00;0,00;0,00;0,00
6298569;0,00;0,00;0,00;0,00;0,00
6767451;0,00;0,00;0,00;0,00;0,00
7104345;0,00;0,00;0,00;0,00;0,00
7104360;0,67;0,00;0,67;0,00;0,67
7104447;0,00;0,00;0,00;0,00;0,00
7104486;0,62;0,57;0,67;0,00;0,48
7104528;0,00;0,00;0,00;0,00;0,00
7104966;0,24;0,22;0,48;0,00;0,06
7103550;0,62;0,67;0,67;0,00;0,37
7103571;0,00;0,00;0,00;0,00;0,00
7103589;0,00;0,00;0,00;0,00;0,00
7103592;0,64;0,67;0,57;0,00;0,54
7103598;0,00;0,00;0,00;0,00;0,00
7103532;0,00;0,00;0,00;0,00;0,00
6165291;0,29;0,22;0,36;0,00;0,39
7102053;0,64;0,67;0,00;0,00;0,43
7101804;0,00;0,00;0,00;0,00;0,00
7100799;0,00;0,00;0,00;0,00;0,00
7100817;0,00;0,00;0,00;0,00;0,00
7100058;0,00;0,00;0,00;0,00;0,00
6103857;0,67;0,67;0,67;0,00;0,67
7099695;0,67;0,67;0,67;0,00;0,67
7099494;0,00;0,00;0,00;0,00;0,00
7096917;0,67;0,00;0,67;0,00;0,00
6251379;0,65;0,00;0,67;0,00;0,53
7096308;0,00;0,00;0,00;0,00;0,00
7093929;0,00;0,00;0,00;0,00;0,00
7094940;0,67;0,00;0,67;0,00;0,00
7094901;0,00;0,00;0,00;0,00;0,00
7093953;0,00;0,00;0,00;0,00;0,00
6293337;0,00;0,00;0,00;0,00;0,00
7092345;0,50;0,42;0,55;0,00;0,60
7092477;0,00;0,00;0,67;0,00;0,00
7092090;0,00;0,00;0,00;0,00;0,00
6324294;0,00;0,00;0,00;0,00;0,00
7091607;0,61;0,67;0,00;0,00;0,43
7091610;0,67;0,67;0,00;0,00;0,00
7090713;0,67;0,67;0,67;0,00;0,00
7090728;0,62;0,00;0,67;0,00;0,34
7090734;0,61;0,61;0,67;0,00;0,37
7090209;0,00;0,00;0,00;0,00;0,00
7090224;0,00;0,00;0,00;0,00;0,00
7090287;0,00;0,00;0,00;0,00;0,00
7088907;0,63;0,67;0,67;0,00;0,33
7088400;0,38;0,15;0,53;0,00;0,37
7088406;0,00;0,00;0,00;0,00;0,00
7088541;0,61;0,00;0,61;0,00;0,00
7088547;0,00;0,00;0,00;0,00;0,00
7085529;0,67;0,00;0,67;0,00;0,00
7086123;0,47;0,48;0,47;0,00;0,00
6005721;0,67;0,00;0,67;0,00;0,00
6020871;0,67;0,00;0,67;0,00;0,00
6062337;0,67;0,00;0,67;0,00;0,00
6103095;0,62;0,00;0,62;0,00;0,00
6116676;0,67;0,67;0,67;0,00;0,67
6134520;0,47;0,52;0,43;0,00;0,48
6137247;0,00;0,00;0,00;0,00;0,00
6152955;0,00;0,00;0,00;0,00;0,00
6156138;0,00;0,00;0,00;0,00;0,00
6162123;0,33;0,27;0,34;0,00;0,49
6407259;0,00;0,00;0,00;0,00;0,00
6774315;0,00;0,00;0,00;0,00;0,00
7047597;0,00;0,00;0,00;0,00;0,00
6034323;0,00;0,00;0,00;0,00;0,00
6155208;0,00;0,00;0,00;0,00;0,00
6169941;0,00;0,00;0,00;0,00;0,00
7023372;0,00;0,00;0,00;0,00;0,00
7085223;0,53;0,39;0,67;0,67;0,67
7084956;0,00;0,00;0,00;0,00;0,00
7084602;0,50;0,58;0,67;0,00;0,16
6086052;0,00;0,00;0,00;0,00;0,00
6095436;0,00;0,00;0,00;0,00;0,00
7083579;0,00;0,00;0,00;0,00;0,00
7084002;0,00;0,00;0,00;0,00;0,00
7084005;0,67;0,00;0,67;0,00;0,00
7084152;0,46;0,00;0,46;0,00;0,00
7084353;0,00;0,00;0,00;0,00;0,00
7080837;0,53;0,44;0,67;0,00;0,00
7080843;0,00;0,00;0,00;0,00;0,00
7080864;0,55;0,44;0,67;0,00;0,67
6039861;0,66;0,67;0,67;0,00;0,60
7079403;0,00;0,00;0,00;0,00;0,00
7079088;0,00;0,67;0,67;0,00;0,00
6187620;0,00;0,00;0,00;0,00;0,00
7078740;0,00;0,00;0,00;0,00;0,00
7078743;0,00;0,00;0,00;0,00;0,00
6269571;0,50;0,00;0,50;0,00;0,00
7075836;0,00;0,00;0,00;0,00;0,00
7075842;0,67;0,67;0,00;0,00;0,00
7076028;0,67;0,67;0,67;0,00;0,00
7074684;0,67;0,67;0,67;0,00;0,00
7074687;0,00;0,00;0,00;0,00;0,00
7074459;0,00;0,00;0,00;0,00;0,00
7073025;0,55;0,00;0,67;0,00;0,28
7071666;0,00;0,00;0,00;0,00;0,00
7071675;0,00;0,00;0,00;0,00;0,00
6095637;0,00;0,00;0,00;0,00;0,00
6301473;0,00;0,00;0,00;0,00;0,00
7071174;0,35;0,67;0,20;0,00;0,67
7071186;0,00;0,00;0,00;0,00;0,00
7071033;0,66;0,67;0,00;0,00;0,53
7069326;0,62;0,57;0,67;0,00;0,00
6867975;0,00;0,00;0,00;0,00;0,00
6768981;0,00;0,00;0,00;0,00;0,00
7067175;0,26;0,00;0,25;0,00;0,31
7066977;0,67;0,00;0,67;0,00;0,00
6166008;0,67;0,00;0,67;0,00;0,00
7065831;0,67;0,67;0,67;0,00;0,67
7065369;0,48;0,33;0,60;0,00;0,00
7065048;0,51;0,44;0,67;0,00;0,22
7063632;0,00;0,00;0,00;0,00;0,00
7063872;0,40;0,22;0,67;0,00;0,29
7063611;0,67;0,67;0,67;0,00;0,00
7062984;0,00;0,00;0,00;0,00;0,00
7063002;0,00;0,00;0,00;0,00;0,00
7062291;0,00;0,00;0,00;0,00;0,00
6076605;0,54;0,67;0,56;0,00;0,39
7061175;0,37;0,53;0,32;0,00;0,26
7061451;0,43;0,33;0,58;0,00;0,59
7061457;0,00;0,00;0,00;0,00;0,00
6005529;0,00;0,00;0,00;0,00;0,00
6141690;0,00;0,00;0,00;0,00;0,00
7059633;0,36;0,67;0,25;0,00;0,00
7060056;0,09;0,18;0,10;0,00;0,04
7060389;0,38;0,38;0,33;0,67;0,39
7058778;0,34;0,56;0,21;0,00;0,19
7058784;0,67;0,67;0,67;0,00;0,00
6116397;0,00;0,00;0,00;0,00;0,00
7057101;0,00;0,00;0,00;0,00;0,00
7056969;0,00;0,00;0,00;0,00;0,00
7056921;0,00;0,00;0,00;0,00;0,00
6051237;0,00;0,00;0,00;0,00;0,00
6054507;0,00;0,00;0,00;0,00;0,00
6072795;0,51;0,00;0,51;0,00;0,00
6089847;0,00;0,00;0,00;0,00;0,00
6178260;0,00;0,00;0,00;0,00;0,00
7055799;0,00;0,00;0,00;0,00;0,00
7055982;0,00;0,00;0,00;0,00;0,00
6000252;0,00;0,00;0,00;0,00;0,00
6000324;0,67;0,67;0,67;0,00;0,00
6000447;0,52;0,67;0,67;0,00;0,17
6000633;0,67;0,67;0,67;0,00;0,67
6000711;0,62;0,00;0,67;0,00;0,53
6001410;0,67;0,67;0,67;0,00;0,00
6001566;0,00;0,00;0,00;0,00;0,00
6002058;0,67;0,67;0,67;0,00;0,67
6002160;0,66;0,67;0,67;0,00;0,62
6002265;0,67;0,67;0,00;0,00;0,00
6003126;0,00;0,00;0,00;0,00;0,00
6003171;0,00;0,00;0,00;0,00;0,00
6003492;0,67;0,67;0,67;0,00;0,67
6003555;0,00;0,00;0,00;0,00;0,00
6003660;0,48;0,50;0,34;0,00;0,59
6003696;0,67;0,67;0,67;0,00;0,67
6003846;0,00;0,00;0,00;0,00;0,00
6005043;0,06;0,00;0,06;0,00;0,00
6005379;0,67;0,67;0,67;0,00;0,67
6005532;0,45;0,54;0,56;0,00;0,15
6005748;0,63;0,56;0,67;0,00;0,67
6005778;0,00;0,00;0,00;0,00;0,00
6005979;0,64;0,67;0,63;0,00;0,00
6006009;0,00;0,00;0,00;0,00;0,00
6006114;0,00;0,00;0,00;0,00;0,00
6006150;0,67;0,67;0,67;0,00;0,67
6006474;0,36;0,59;0,38;0,00;0,18
6006540;0,53;0,58;0,56;0,00;0,18
6006711;0,63;0,59;0,67;0,00;0,67
6006774;0,42;0,67;0,31;0,00;0,00
6007002;0,00;0,00;0,00;0,00;0,00
6007005;0,00;0,00;0,00;0,00;0,00
6007014;0,00;0,00;0,00;0,00;0,00
6007044;0,67;0,00;0,67;0,00;0,67
6007077;0,00;0,00;0,00;0,00;0,00
6007689;0,29;0,00;0,12;0,67;0,67
6007953;0,13;0,07;0,07;0,67;0,67
6008295;0,67;0,67;0,67;0,00;0,00
6008580;0,00;0,00;0,00;0,00;0,00
6008688;0,67;0,67;0,67;0,00;0,67
6008796;0,00;0,00;0,00;0,00;0,00
6009156;0,36;0,40;0,39;0,67;0,14
6009483;0,00;0,00;0,00;0,00;0,00
6009555;0,00;0,00;0,00;0,00;0,00
6010098;0,67;0,67;0,67;0,00;0,67
6010647;0,44;0,42;0,67;0,00;0,16
6011307;0,00;0,00;0,00;0,00;0,00
6011577;0,67;0,67;0,67;0,00;0,00
6011676;0,00;0,00;0,00;0,00;0,00
6011700;0,30;0,00;0,49;0,00;0,11
6012177;0,37;0,45;0,32;0,00;0,00
6014214;0,62;0,67;0,67;0,00;0,34
6014511;0,00;0,00;0,00;0,00;0,00
6014622;0,59;0,67;0,53;0,00;0,67
6015054;0,46;0,41;0,67;0,00;0,19
6015417;0,00;0,00;0,00;0,00;0,00
6016779;0,11;0,00;0,11;0,00;0,00
6017535;0,40;0,00;0,37;0,00;0,62
6017751;0,00;0,00;0,00;0,00;0,00
6018357;0,00;0,00;0,00;0,00;0,00
6018402;0,57;0,67;0,49;0,00;0,53
6018432;0,67;0,67;0,67;0,00;0,67
6019602;0,00;0,00;0,00;0,00;0,00
6019608;0,67;0,67;0,67;0,00;0,00
6020001;0,59;0,67;0,64;0,00;0,26
6020571;0,65;0,67;0,67;0,67;0,42
